Image1,Image2,Score
022_7_8.tif,047_8_1.tif,0.45
022_7_8.tif,047_8_2.tif,0.41
022_7_8.tif,047_8_3.tif,0.45
022_7_8.tif,047_8_4.tif,0.39
022_7_8.tif,047_8_5.tif,0.31
022_7_8.tif,047_8_6.tif,0.58
022_7_8.tif,047_8_7.tif,0.43
022_7_8.tif,047_8_8.tif,0.47
022_7_8.tif,057_3_1.tif,0.33
022_7_8.tif,057_3_2.tif,0.43
022_7_8.tif,057_3_3.tif,0.50
022_7_8.tif,057_3_4.tif,0.41
022_7_8.tif,057_3_5.tif,0.37
022_7_8.tif,057_3_6.tif,0.49
022_7_8.tif,057_3_7.tif,0.35
022_7_8.tif,057_3_8.tif,0.51
022_7_8.tif,057_4_1.tif,0.44
022_7_8.tif,057_4_2.tif,0.30
022_7_8.tif,057_4_3.tif,0.39
022_7_8.tif,057_4_4.tif,0.40
022_7_8.tif,057_4_5.tif,0.29
022_7_8.tif,057_4_6.tif,0.51
022_7_8.tif,057_4_7.tif,0.32
022_7_8.tif,057_4_8.tif,0.41
022_7_8.tif,057_5_1.tif,0.46
022_7_8.tif,057_5_2.tif,0.45
022_7_8.tif,057_5_3.tif,0.36
022_7_8.tif,057_5_4.tif,0.51
022_7_8.tif,057_5_5.tif,0.41
022_7_8.tif,057_5_6.tif,0.50
022_7_8.tif,057_5_7.tif,0.41
022_7_8.tif,057_5_8.tif,0.37
022_7_8.tif,076_3_1.tif,0.37
022_7_8.tif,076_3_2.tif,0.35
022_7_8.tif,076_3_3.tif,0.39
022_7_8.tif,076_3_4.tif,0.43
022_7_8.tif,076_3_5.tif,0.43
022_7_8.tif,076_3_6.tif,0.40
022_7_8.tif,076_3_7.tif,0.43
022_7_8.tif,076_3_8.tif,0.40
022_7_8.tif,076_4_1.tif,0.31
022_7_8.tif,076_4_2.tif,0.37
022_7_8.tif,076_4_3.tif,0.34
022_7_8.tif,076_4_4.tif,0.41
022_7_8.tif,076_4_5.tif,0.41
022_7_8.tif,076_4_6.tif,0.45
022_7_8.tif,076_4_7.tif,0.36
022_7_8.tif,076_4_8.tif,0.40
022_7_8.tif,076_5_1.tif,0.33
022_7_8.tif,076_5_2.tif,0.35
022_7_8.tif,076_5_3.tif,0.32
022_7_8.tif,076_5_4.tif,0.35
022_7_8.tif,076_5_5.tif,0.31
022_7_8.tif,076_5_6.tif,0.31
022_7_8.tif,076_5_7.tif,0.30
022_7_8.tif,076_5_8.tif,0.25
022_7_8.tif,076_6_1.tif,0.35
022_7_8.tif,076_6_2.tif,0.27
022_7_8.tif,076_6_3.tif,0.32
022_7_8.tif,076_6_4.tif,0.38
022_7_8.tif,076_6_5.tif,0.32
022_7_8.tif,076_6_6.tif,0.33
022_7_8.tif,076_6_7.tif,0.36
022_7_8.tif,076_6_8.tif,0.40
022_7_8.tif,076_7_1.tif,0.47
022_7_8.tif,076_7_2.tif,0.49
022_7_8.tif,076_7_3.tif,0.22
022_7_8.tif,076_7_4.tif,0.27
022_7_8.tif,076_7_5.tif,0.34
022_7_8.tif,076_7_6.tif,0.33
022_7_8.tif,076_7_7.tif,0.40
022_7_8.tif,076_7_8.tif,0.36
022_7_8.tif,076_8_1.tif,0.26
022_7_8.tif,076_8_2.tif,0.27
022_7_8.tif,076_8_3.tif,0.23
022_7_8.tif,076_8_4.tif,0.26
022_7_8.tif,076_8_5.tif,0.23
022_7_8.tif,076_8_6.tif,0.24
022_7_8.tif,076_8_7.tif,0.27
022_7_8.tif,076_8_8.tif,0.20
022_8_1.tif,022_8_2.tif,0.74
022_8_1.tif,022_8_3.tif,0.80
022_8_1.tif,022_8_4.tif,0.56
022_8_1.tif,022_8_5.tif,0.72
022_8_1.tif,022_8_6.tif,0.76
022_8_1.tif,022_8_7.tif,0.57
022_8_1.tif,022_8_8.tif,0.79
022_8_1.tif,027_3_1.tif,0.51
022_8_1.tif,027_3_2.tif,0.41
022_8_1.tif,027_3_3.tif,0.44
022_8_1.tif,027_3_4.tif,0.49
022_8_1.tif,027_3_5.tif,0.70
022_8_1.tif,027_3_6.tif,0.41
022_8_1.tif,027_3_7.tif,0.50
022_8_1.tif,027_3_8.tif,0.34
022_8_1.tif,027_4_1.tif,0.51
022_8_1.tif,027_4_2.tif,0.54
022_8_1.tif,027_4_3.tif,0.55
022_8_1.tif,027_4_4.tif,0.41
022_8_1.tif,027_4_5.tif,0.58
022_8_1.tif,027_4_6.tif,0.36
022_8_1.tif,027_4_7.tif,0.42
022_8_1.tif,027_4_8.tif,0.39
022_8_1.tif,027_5_1.tif,0.27
022_8_1.tif,027_5_2.tif,0.30
022_8_1.tif,027_5_3.tif,0.28
022_8_1.tif,027_5_4.tif,0.38
022_8_1.tif,027_5_5.tif,0.29
022_8_1.tif,027_5_6.tif,0.24
022_8_1.tif,027_5_7.tif,0.33
022_8_1.tif,027_5_8.tif,0.41
022_8_1.tif,027_6_1.tif,0.31
022_8_1.tif,027_6_2.tif,0.26
022_8_1.tif,027_6_3.tif,0.34
022_8_1.tif,027_6_4.tif,0.33
022_8_1.tif,027_6_5.tif,0.29
022_8_1.tif,027_6_6.tif,0.25
022_8_1.tif,027_6_7.tif,0.26
022_8_1.tif,027_6_8.tif,0.30
022_8_1.tif,027_7_1.tif,0.51
022_8_1.tif,027_7_2.tif,0.42
022_8_1.tif,027_7_3.tif,0.50
022_8_1.tif,027_7_4.tif,0.62
022_8_1.tif,027_7_5.tif,0.51
022_8_1.tif,027_7_6.tif,0.43
022_8_1.tif,027_7_7.tif,0.50
022_8_1.tif,027_7_8.tif,0.53
022_8_1.tif,027_8_1.tif,0.64
022_8_1.tif,027_8_2.tif,0.48
022_8_1.tif,027_8_3.tif,0.50
022_8_1.tif,027_8_4.tif,0.65
022_8_1.tif,027_8_5.tif,0.58
022_8_1.tif,027_8_6.tif,0.62
022_8_1.tif,027_8_7.tif,0.53
022_8_1.tif,027_8_8.tif,0.49
022_8_1.tif,045_3_1.tif,0.71
022_8_1.tif,045_3_2.tif,0.49
022_8_1.tif,045_3_3.tif,0.58
022_8_1.tif,045_3_4.tif,0.60
022_8_1.tif,045_3_5.tif,0.56
022_8_1.tif,045_3_6.tif,0.46
022_8_1.tif,045_3_7.tif,0.47
022_8_1.tif,045_3_8.tif,0.45
022_8_1.tif,045_4_1.tif,0.43
022_8_1.tif,045_4_2.tif,0.57
022_8_1.tif,045_4_3.tif,0.29
022_8_1.tif,045_4_4.tif,0.52
022_8_1.tif,045_4_5.tif,0.53
022_8_1.tif,045_4_6.tif,0.45
022_8_1.tif,045_4_7.tif,0.51
022_8_1.tif,045_4_8.tif,0.56
022_8_1.tif,045_5_1.tif,0.47
022_8_1.tif,045_5_2.tif,0.37
022_8_1.tif,045_5_3.tif,0.60
022_8_1.tif,045_5_4.tif,0.47
022_8_1.tif,045_5_5.tif,0.55
022_8_1.tif,045_5_6.tif,0.44
022_8_1.tif,045_5_7.tif,0.24
022_8_1.tif,045_5_8.tif,0.36
022_8_1.tif,045_6_1.tif,0.54
022_8_1.tif,045_6_2.tif,0.38
022_8_1.tif,045_6_3.tif,0.45
022_8_1.tif,045_6_4.tif,0.41
022_8_1.tif,045_6_5.tif,0.43
022_8_1.tif,045_6_6.tif,0.44
022_8_1.tif,045_6_7.tif,0.48
022_8_1.tif,045_6_8.tif,0.29
022_8_1.tif,045_7_1.tif,0.48
022_8_1.tif,045_7_2.tif,0.48
022_8_1.tif,045_7_3.tif,0.41
022_8_1.tif,045_7_4.tif,0.43
022_8_1.tif,045_7_5.tif,0.38
022_8_1.tif,045_7_6.tif,0.41
022_8_1.tif,045_7_7.tif,0.40
022_8_1.tif,045_7_8.tif,0.49
022_8_1.tif,045_8_1.tif,0.58
022_8_1.tif,045_8_2.tif,0.68
022_8_1.tif,045_8_3.tif,0.57
022_8_1.tif,045_8_4.tif,0.47
022_8_1.tif,045_8_5.tif,0.53
022_8_1.tif,045_8_6.tif,0.47
022_8_1.tif,045_8_7.tif,0.49
022_8_1.tif,045_8_8.tif,0.51
022_8_1.tif,047_3_1.tif,0.50
022_8_1.tif,047_3_2.tif,0.65
022_8_1.tif,047_3_3.tif,0.37
022_8_1.tif,047_3_4.tif,0.62
022_8_1.tif,047_3_5.tif,0.60
022_8_1.tif,047_3_6.tif,0.66
022_8_1.tif,047_3_7.tif,0.45
022_8_1.tif,047_3_8.tif,0.69
022_8_1.tif,047_4_1.tif,0.37
022_8_1.tif,047_4_2.tif,0.35
022_8_1.tif,047_4_3.tif,0.47
022_8_1.tif,047_4_4.tif,0.48
022_8_1.tif,047_4_5.tif,0.48
022_8_1.tif,047_4_6.tif,0.57
022_8_1.tif,047_4_7.tif,0.53
022_8_1.tif,047_4_8.tif,0.43
022_8_1.tif,047_5_1.tif,0.34
022_8_1.tif,047_5_2.tif,0.50
022_8_1.tif,047_5_3.tif,0.42
022_8_1.tif,047_5_4.tif,0.44
022_8_1.tif,047_5_5.tif,0.41
022_8_1.tif,047_5_6.tif,0.41
022_8_1.tif,047_5_7.tif,0.40
022_8_1.tif,047_5_8.tif,0.46
022_8_1.tif,047_6_1.tif,0.26
022_8_1.tif,047_6_2.tif,0.30
022_8_1.tif,047_6_3.tif,0.43
022_8_1.tif,047_6_4.tif,0.43
022_8_1.tif,047_6_5.tif,0.34
022_8_1.tif,047_6_6.tif,0.28
022_8_1.tif,047_6_7.tif,0.42
022_8_1.tif,047_6_8.tif,0.56
022_8_1.tif,047_7_1.tif,0.57
022_8_1.tif,047_7_2.tif,0.48
022_8_1.tif,047_7_3.tif,0.40
022_8_1.tif,047_7_4.tif,0.63
022_8_1.tif,047_7_5.tif,0.68
022_8_1.tif,047_7_6.tif,0.38
022_8_1.tif,047_7_7.tif,0.66
022_8_1.tif,047_7_8.tif,0.62
022_8_1.tif,047_8_1.tif,0.38
022_8_1.tif,047_8_2.tif,0.41
022_8_1.tif,047_8_3.tif,0.43
022_8_1.tif,047_8_4.tif,0.47
022_8_1.tif,047_8_5.tif,0.40
022_8_1.tif,047_8_6.tif,0.45
022_8_1.tif,047_8_7.tif,0.75
022_8_1.tif,047_8_8.tif,0.61
022_8_1.tif,057_3_1.tif,0.56
022_8_1.tif,057_3_2.tif,0.63
022_8_1.tif,057_3_3.tif,0.63
022_8_1.tif,057_3_4.tif,0.71
022_8_1.tif,057_3_5.tif,0.62
022_8_1.tif,057_3_6.tif,0.77
022_8_1.tif,057_3_7.tif,0.62
022_8_1.tif,057_3_8.tif,0.73
022_8_1.tif,057_4_1.tif,0.84
022_8_1.tif,057_4_2.tif,0.66
022_8_1.tif,057_4_3.tif,0.69
022_8_1.tif,057_4_4.tif,0.55
022_8_1.tif,057_4_5.tif,0.56
022_8_1.tif,057_4_6.tif,0.77
022_8_1.tif,057_4_7.tif,0.68
022_8_1.tif,057_4_8.tif,0.58
022_8_1.tif,057_5_1.tif,0.43
022_8_1.tif,057_5_2.tif,0.61
022_8_1.tif,057_5_3.tif,0.51
022_8_1.tif,057_5_4.tif,0.53
022_8_1.tif,057_5_5.tif,0.64
022_8_1.tif,057_5_6.tif,0.58
022_8_1.tif,057_5_7.tif,0.46
022_8_1.tif,057_5_8.tif,0.34
022_8_1.tif,076_3_1.tif,0.71
022_8_1.tif,076_3_2.tif,0.62
022_8_1.tif,076_3_3.tif,0.75
022_8_1.tif,076_3_4.tif,0.73
022_8_1.tif,076_3_5.tif,0.82
022_8_1.tif,076_3_6.tif,0.76
022_8_1.tif,076_3_7.tif,0.83
022_8_1.tif,076_3_8.tif,0.82
022_8_1.tif,076_4_1.tif,0.51
022_8_1.tif,076_4_2.tif,0.53
022_8_1.tif,076_4_3.tif,0.54
022_8_1.tif,076_4_4.tif,0.56
022_8_1.tif,076_4_5.tif,0.63
022_8_1.tif,076_4_6.tif,0.73
022_8_1.tif,076_4_7.tif,0.66
022_8_1.tif,076_4_8.tif,0.60
022_8_1.tif,076_5_1.tif,0.60
022_8_1.tif,076_5_2.tif,0.46
022_8_1.tif,076_5_3.tif,0.47
022_8_1.tif,076_5_4.tif,0.60
022_8_1.tif,076_5_5.tif,0.51
022_8_1.tif,076_5_6.tif,0.45
022_8_1.tif,076_5_7.tif,0.54
022_8_1.tif,076_5_8.tif,0.47
022_8_1.tif,076_6_1.tif,0.51
022_8_1.tif,076_6_2.tif,0.44
022_8_1.tif,076_6_3.tif,0.46
022_8_1.tif,076_6_4.tif,0.54
022_8_1.tif,076_6_5.tif,0.49
022_8_1.tif,076_6_6.tif,0.50
022_8_1.tif,076_6_7.tif,0.53
022_8_1.tif,076_6_8.tif,0.52
022_8_1.tif,076_7_1.tif,0.76
022_8_1.tif,076_7_2.tif,0.70
022_8_1.tif,076_7_3.tif,0.50
022_8_1.tif,076_7_4.tif,0.46
022_8_1.tif,076_7_5.tif,0.62
022_8_1.tif,076_7_6.tif,0.62
022_8_1.tif,076_7_7.tif,0.63
022_8_1.tif,076_7_8.tif,0.54
022_8_1.tif,076_8_1.tif,0.45
022_8_1.tif,076_8_2.tif,0.46
022_8_1.tif,076_8_3.tif,0.39
022_8_1.tif,076_8_4.tif,0.51
022_8_1.tif,076_8_5.tif,0.43
022_8_1.tif,076_8_6.tif,0.44
022_8_1.tif,076_8_7.tif,0.52
022_8_1.tif,076_8_8.tif,0.40
022_8_2.tif,022_8_3.tif,0.75
022_8_2.tif,022_8_4.tif,0.45
022_8_2.tif,022_8_5.tif,0.61
022_8_2.tif,022_8_6.tif,0.48
022_8_2.tif,022_8_7.tif,0.43
022_8_2.tif,022_8_8.tif,0.66
022_8_2.tif,027_3_1.tif,0.59
022_8_2.tif,027_3_2.tif,0.58
022_8_2.tif,027_3_3.tif,0.61
022_8_2.tif,027_3_4.tif,0.56
022_8_2.tif,027_3_5.tif,0.58
022_8_2.tif,027_3_6.tif,0.52
022_8_2.tif,027_3_7.tif,0.51
022_8_2.tif,027_3_8.tif,0.38
022_8_2.tif,027_4_1.tif,0.54
022_8_2.tif,027_4_2.tif,0.54
022_8_2.tif,027_4_3.tif,0.55
022_8_2.tif,027_4_4.tif,0.44
022_8_2.tif,027_4_5.tif,0.57
022_8_2.tif,027_4_6.tif,0.38
022_8_2.tif,027_4_7.tif,0.44
022_8_2.tif,027_4_8.tif,0.50
022_8_2.tif,027_5_1.tif,0.35
022_8_2.tif,027_5_2.tif,0.36
022_8_2.tif,027_5_3.tif,0.31
022_8_2.tif,027_5_4.tif,0.43
022_8_2.tif,027_5_5.tif,0.28
022_8_2.tif,027_5_6.tif,0.27
022_8_2.tif,027_5_7.tif,0.36
022_8_2.tif,027_5_8.tif,0.35
022_8_2.tif,027_6_1.tif,0.37
022_8_2.tif,027_6_2.tif,0.31
022_8_2.tif,027_6_3.tif,0.31
022_8_2.tif,027_6_4.tif,0.39
022_8_2.tif,027_6_5.tif,0.34
022_8_2.tif,027_6_6.tif,0.29
022_8_2.tif,027_6_7.tif,0.27
022_8_2.tif,027_6_8.tif,0.38
022_8_2.tif,027_7_1.tif,0.50
022_8_2.tif,027_7_2.tif,0.52
022_8_2.tif,027_7_3.tif,0.51
022_8_2.tif,027_7_4.tif,0.63
022_8_2.tif,027_7_5.tif,0.59
022_8_2.tif,027_7_6.tif,0.53
022_8_2.tif,027_7_7.tif,0.60
022_8_2.tif,027_7_8.tif,0.59
022_8_2.tif,027_8_1.tif,0.66
022_8_2.tif,027_8_2.tif,0.44
022_8_2.tif,027_8_3.tif,0.46
022_8_2.tif,027_8_4.tif,0.56
022_8_2.tif,027_8_5.tif,0.64
022_8_2.tif,027_8_6.tif,0.64
022_8_2.tif,027_8_7.tif,0.60
022_8_2.tif,027_8_8.tif,0.53
022_8_2.tif,045_3_1.tif,0.56
022_8_2.tif,045_3_2.tif,0.53
022_8_2.tif,045_3_3.tif,0.65
022_8_2.tif,045_3_4.tif,0.55
022_8_2.tif,045_3_5.tif,0.59
022_8_2.tif,045_3_6.tif,0.45
022_8_2.tif,045_3_7.tif,0.50
022_8_2.tif,045_3_8.tif,0.43
022_8_2.tif,045_4_1.tif,0.60
022_8_2.tif,045_4_2.tif,0.58
022_8_2.tif,045_4_3.tif,0.44
022_8_2.tif,045_4_4.tif,0.57
022_8_2.tif,045_4_5.tif,0.59
022_8_2.tif,045_4_6.tif,0.54
022_8_2.tif,045_4_7.tif,0.62
022_8_2.tif,045_4_8.tif,0.62
022_8_2.tif,045_5_1.tif,0.40
022_8_2.tif,045_5_2.tif,0.45
022_8_2.tif,045_5_3.tif,0.49
022_8_2.tif,045_5_4.tif,0.47
022_8_2.tif,045_5_5.tif,0.49
022_8_2.tif,045_5_6.tif,0.45
022_8_2.tif,045_5_7.tif,0.28
022_8_2.tif,045_5_8.tif,0.38
022_8_2.tif,045_6_1.tif,0.43
022_8_2.tif,045_6_2.tif,0.47
022_8_2.tif,045_6_3.tif,0.50
022_8_2.tif,045_6_4.tif,0.47
022_8_2.tif,045_6_5.tif,0.40
022_8_2.tif,045_6_6.tif,0.46
022_8_2.tif,045_6_7.tif,0.44
022_8_2.tif,045_6_8.tif,0.35
022_8_2.tif,045_7_1.tif,0.55
022_8_2.tif,045_7_2.tif,0.59
022_8_2.tif,045_7_3.tif,0.54
022_8_2.tif,045_7_4.tif,0.53
022_8_2.tif,045_7_5.tif,0.55
022_8_2.tif,045_7_6.tif,0.57
022_8_2.tif,045_7_7.tif,0.54
022_8_2.tif,045_7_8.tif,0.61
022_8_2.tif,045_8_1.tif,0.53
022_8_2.tif,045_8_2.tif,0.56
022_8_2.tif,045_8_3.tif,0.59
022_8_2.tif,045_8_4.tif,0.51
022_8_2.tif,045_8_5.tif,0.52
022_8_2.tif,045_8_6.tif,0.49
022_8_2.tif,045_8_7.tif,0.52
022_8_2.tif,045_8_8.tif,0.46
022_8_2.tif,047_3_1.tif,0.70
022_8_2.tif,047_3_2.tif,0.58
022_8_2.tif,047_3_3.tif,0.37
022_8_2.tif,047_3_4.tif,0.76
022_8_2.tif,047_3_5.tif,0.56
022_8_2.tif,047_3_6.tif,0.58
022_8_2.tif,047_3_7.tif,0.39
022_8_2.tif,047_3_8.tif,0.68
022_8_2.tif,047_4_1.tif,0.53
022_8_2.tif,047_4_2.tif,0.24
022_8_2.tif,047_4_3.tif,0.58
022_8_2.tif,047_4_4.tif,0.60
022_8_2.tif,047_4_5.tif,0.48
022_8_2.tif,047_4_6.tif,0.55
022_8_2.tif,047_4_7.tif,0.46
022_8_2.tif,047_4_8.tif,0.66
022_8_2.tif,047_5_1.tif,0.30
022_8_2.tif,047_5_2.tif,0.44
022_8_2.tif,047_5_3.tif,0.41
022_8_2.tif,047_5_4.tif,0.36
022_8_2.tif,047_5_5.tif,0.38
022_8_2.tif,047_5_6.tif,0.36
022_8_2.tif,047_5_7.tif,0.35
022_8_2.tif,047_5_8.tif,0.43
022_8_2.tif,047_6_1.tif,0.32
022_8_2.tif,047_6_2.tif,0.38
022_8_2.tif,047_6_3.tif,0.42
022_8_2.tif,047_6_4.tif,0.55
022_8_2.tif,047_6_5.tif,0.40
022_8_2.tif,047_6_6.tif,0.37
022_8_2.tif,047_6_7.tif,0.42
022_8_2.tif,047_6_8.tif,0.54
022_8_2.tif,047_7_1.tif,0.56
022_8_2.tif,047_7_2.tif,0.63
022_8_2.tif,047_7_3.tif,0.44
022_8_2.tif,047_7_4.tif,0.61
022_8_2.tif,047_7_5.tif,0.64
022_8_2.tif,047_7_6.tif,0.34
022_8_2.tif,047_7_7.tif,0.59
022_8_2.tif,047_7_8.tif,0.57
022_8_2.tif,047_8_1.tif,0.46
022_8_2.tif,047_8_2.tif,0.51
022_8_2.tif,047_8_3.tif,0.49
022_8_2.tif,047_8_4.tif,0.45
022_8_2.tif,047_8_5.tif,0.41
022_8_2.tif,047_8_6.tif,0.58
022_8_2.tif,047_8_7.tif,0.56
022_8_2.tif,047_8_8.tif,0.66
022_8_2.tif,057_3_1.tif,0.52
022_8_2.tif,057_3_2.tif,0.58
022_8_2.tif,057_3_3.tif,0.61
022_8_2.tif,057_3_4.tif,0.61
022_8_2.tif,057_3_5.tif,0.56
022_8_2.tif,057_3_6.tif,0.69
022_8_2.tif,057_3_7.tif,0.60
022_8_2.tif,057_3_8.tif,0.74
022_8_2.tif,057_4_1.tif,0.75
022_8_2.tif,057_4_2.tif,0.53
022_8_2.tif,057_4_3.tif,0.58
022_8_2.tif,057_4_4.tif,0.50
022_8_2.tif,057_4_5.tif,0.46
022_8_2.tif,057_4_6.tif,0.77
022_8_2.tif,057_4_7.tif,0.61
022_8_2.tif,057_4_8.tif,0.57
022_8_2.tif,057_5_1.tif,0.38
022_8_2.tif,057_5_2.tif,0.57
022_8_2.tif,057_5_3.tif,0.45
022_8_2.tif,057_5_4.tif,0.53
022_8_2.tif,057_5_5.tif,0.59
022_8_2.tif,057_5_6.tif,0.51
022_8_2.tif,057_5_7.tif,0.33
022_8_2.tif,057_5_8.tif,0.36
022_8_2.tif,076_3_1.tif,0.61
022_8_2.tif,076_3_2.tif,0.50
022_8_2.tif,076_3_3.tif,0.65
022_8_2.tif,076_3_4.tif,0.64
022_8_2.tif,076_3_5.tif,0.71
022_8_2.tif,076_3_6.tif,0.56
022_8_2.tif,076_3_7.tif,0.66
022_8_2.tif,076_3_8.tif,0.67
022_8_2.tif,076_4_1.tif,0.42
022_8_2.tif,076_4_2.tif,0.54
022_8_2.tif,076_4_3.tif,0.53
022_8_2.tif,076_4_4.tif,0.67
022_8_2.tif,076_4_5.tif,0.60
022_8_2.tif,076_4_6.tif,0.66
022_8_2.tif,076_4_7.tif,0.59
022_8_2.tif,076_4_8.tif,0.58
022_8_2.tif,076_5_1.tif,0.52
022_8_2.tif,076_5_2.tif,0.49
022_8_2.tif,076_5_3.tif,0.44
022_8_2.tif,076_5_4.tif,0.58
022_8_2.tif,076_5_5.tif,0.46
022_8_2.tif,076_5_6.tif,0.46
022_8_2.tif,076_5_7.tif,0.48
022_8_2.tif,076_5_8.tif,0.46
022_8_2.tif,076_6_1.tif,0.46
022_8_2.tif,076_6_2.tif,0.41
022_8_2.tif,076_6_3.tif,0.38
022_8_2.tif,076_6_4.tif,0.41
022_8_2.tif,076_6_5.tif,0.41
022_8_2.tif,076_6_6.tif,0.42
022_8_2.tif,076_6_7.tif,0.44
022_8_2.tif,076_6_8.tif,0.45
022_8_2.tif,076_7_1.tif,0.67
022_8_2.tif,076_7_2.tif,0.66
022_8_2.tif,076_7_3.tif,0.36
022_8_2.tif,076_7_4.tif,0.38
022_8_2.tif,076_7_5.tif,0.50
022_8_2.tif,076_7_6.tif,0.57
022_8_2.tif,076_7_7.tif,0.58
022_8_2.tif,076_7_8.tif,0.46
022_8_2.tif,076_8_1.tif,0.39
022_8_2.tif,076_8_2.tif,0.43
022_8_2.tif,076_8_3.tif,0.33
022_8_2.tif,076_8_4.tif,0.43
022_8_2.tif,076_8_5.tif,0.34
022_8_2.tif,076_8_6.tif,0.40
022_8_2.tif,076_8_7.tif,0.43
022_8_2.tif,076_8_8.tif,0.31
022_8_3.tif,022_8_4.tif,0.49
022_8_3.tif,022_8_5.tif,0.67
022_8_3.tif,022_8_6.tif,0.66
022_8_3.tif,022_8_7.tif,0.52
022_8_3.tif,022_8_8.tif,0.66
022_8_3.tif,027_3_1.tif,0.60
022_8_3.tif,027_3_2.tif,0.45
022_8_3.tif,027_3_3.tif,0.50
022_8_3.tif,027_3_4.tif,0.50
022_8_3.tif,027_3_5.tif,0.67
022_8_3.tif,027_3_6.tif,0.39
022_8_3.tif,027_3_7.tif,0.44
022_8_3.tif,027_3_8.tif,0.29
022_8_3.tif,027_4_1.tif,0.56
022_8_3.tif,027_4_2.tif,0.55
022_8_3.tif,027_4_3.tif,0.61
022_8_3.tif,027_4_4.tif,0.46
022_8_3.tif,027_4_5.tif,0.54
022_8_3.tif,027_4_6.tif,0.33
022_8_3.tif,027_4_7.tif,0.40
022_8_3.tif,027_4_8.tif,0.44
022_8_3.tif,027_5_1.tif,0.31
022_8_3.tif,027_5_2.tif,0.34
022_8_3.tif,027_5_3.tif,0.39
022_8_3.tif,027_5_4.tif,0.40
022_8_3.tif,027_5_5.tif,0.37
022_8_3.tif,027_5_6.tif,0.29
022_8_3.tif,027_5_7.tif,0.34
022_8_3.tif,027_5_8.tif,0.40
022_8_3.tif,027_6_1.tif,0.32
022_8_3.tif,027_6_2.tif,0.25
022_8_3.tif,027_6_3.tif,0.34
022_8_3.tif,027_6_4.tif,0.36
022_8_3.tif,027_6_5.tif,0.30
022_8_3.tif,027_6_6.tif,0.23
022_8_3.tif,027_6_7.tif,0.27
022_8_3.tif,027_6_8.tif,0.32
022_8_3.tif,027_7_1.tif,0.42
022_8_3.tif,027_7_2.tif,0.39
022_8_3.tif,027_7_3.tif,0.45
022_8_3.tif,027_7_4.tif,0.68
022_8_3.tif,027_7_5.tif,0.44
022_8_3.tif,027_7_6.tif,0.39
022_8_3.tif,027_7_7.tif,0.56
022_8_3.tif,027_7_8.tif,0.62
022_8_3.tif,027_8_1.tif,0.69
022_8_3.tif,027_8_2.tif,0.43
022_8_3.tif,027_8_3.tif,0.50
022_8_3.tif,027_8_4.tif,0.63
022_8_3.tif,027_8_5.tif,0.59
022_8_3.tif,027_8_6.tif,0.64
022_8_3.tif,027_8_7.tif,0.55
022_8_3.tif,027_8_8.tif,0.49
022_8_3.tif,045_3_1.tif,0.62
022_8_3.tif,045_3_2.tif,0.45
022_8_3.tif,045_3_3.tif,0.62
022_8_3.tif,045_3_4.tif,0.48
022_8_3.tif,045_3_5.tif,0.49
022_8_3.tif,045_3_6.tif,0.33
022_8_3.tif,045_3_7.tif,0.41
022_8_3.tif,045_3_8.tif,0.34
022_8_3.tif,045_4_1.tif,0.48
022_8_3.tif,045_4_2.tif,0.53
022_8_3.tif,045_4_3.tif,0.31
022_8_3.tif,045_4_4.tif,0.47
022_8_3.tif,045_4_5.tif,0.57
022_8_3.tif,045_4_6.tif,0.44
022_8_3.tif,045_4_7.tif,0.51
022_8_3.tif,045_4_8.tif,0.53
022_8_3.tif,045_5_1.tif,0.44
022_8_3.tif,045_5_2.tif,0.36
022_8_3.tif,045_5_3.tif,0.55
022_8_3.tif,045_5_4.tif,0.46
022_8_3.tif,045_5_5.tif,0.52
022_8_3.tif,045_5_6.tif,0.43
022_8_3.tif,045_5_7.tif,0.22
022_8_3.tif,045_5_8.tif,0.30
022_8_3.tif,045_6_1.tif,0.45
022_8_3.tif,045_6_2.tif,0.40
022_8_3.tif,045_6_3.tif,0.46
022_8_3.tif,045_6_4.tif,0.46
022_8_3.tif,045_6_5.tif,0.45
022_8_3.tif,045_6_6.tif,0.46
022_8_3.tif,045_6_7.tif,0.44
022_8_3.tif,045_6_8.tif,0.28
022_8_3.tif,045_7_1.tif,0.53
022_8_3.tif,045_7_2.tif,0.43
022_8_3.tif,045_7_3.tif,0.35
022_8_3.tif,045_7_4.tif,0.49
022_8_3.tif,045_7_5.tif,0.43
022_8_3.tif,045_7_6.tif,0.39
022_8_3.tif,045_7_7.tif,0.44
022_8_3.tif,045_7_8.tif,0.55
022_8_3.tif,045_8_1.tif,0.49
022_8_3.tif,045_8_2.tif,0.56
022_8_3.tif,045_8_3.tif,0.56
022_8_3.tif,045_8_4.tif,0.45
022_8_3.tif,045_8_5.tif,0.51
022_8_3.tif,045_8_6.tif,0.44
022_8_3.tif,045_8_7.tif,0.44
022_8_3.tif,045_8_8.tif,0.39
022_8_3.tif,047_3_1.tif,0.66
022_8_3.tif,047_3_2.tif,0.52
022_8_3.tif,047_3_3.tif,0.27
022_8_3.tif,047_3_4.tif,0.68
022_8_3.tif,047_3_5.tif,0.50
022_8_3.tif,047_3_6.tif,0.60
022_8_3.tif,047_3_7.tif,0.37
022_8_3.tif,047_3_8.tif,0.76
022_8_3.tif,047_4_1.tif,0.49
